,명칭,주소,위도,경도,분류
268,CU 도곡아크로타워점,서울특별시 강남구 언주로30길 13 대림아크로빌,37.4881456,127.0509571,편의점
269,GS25 서초영동점,서울특별시 서초구 강남대로47길 25,37.4884028,127.030323,편의점
270,CU 삼성아이파크점,서울특별시 강남구 삼성로119길 14 주호빌딩,37.5159976,127.0503038,편의점
271,플젠24시마트강남점,서울특별시 강남구 테헤란로69길 8,37.506429,127.0528364,편의점
272,세븐일레븐 대치6호점,서울특별시 강남구 삼성로85길 19 대치빌딩,37.4989577,127.0588365,편의점
273,CU 대치동부점,서울특별시 강남구 테헤란로78길 8,37.5055912,127.055221,편의점
274,세븐일레븐 서초바로세움점,서울특별시 서초구 서초대로77길 55 시선바로세움3,37.5020304,127.0245631,편의점
275,GS25 도곡아카데미점,서울특별시 강남구 언주로30길 21 아카데미스위트,37.4889623,127.0519645,편의점
276,GS25 논현이편한점,서울특별시 강남구 봉은사로11길 12 논현 e편한세상,37.5066542,127.0288551,편의점
277,CU 대치롯데점,서울특별시 강남구 선릉로64길 8,37.49771430000001,127.0530913,편의점
278,세븐일레븐 논현본점,서울특별시 강남구 도산대로30길 8,37.5192657,127.0292484,편의점
279,대치마트,서울특별시 강남구 역삼로 453 삼익빌딩,37.5026182,127.0567492,편의점
280,GS25 S논현역점,서울특별시 강남구 학동로 지하 102 논현역 지하1층,37.511206,127.021728,편의점
281,이마트24 연세장례식장강남점,서울특별시 강남구 언주로 211,37.492736,127.0462661,편의점
282,CU 도곡벚꽃길점,서울특별시 강남구 논현로28길 6 신도곡빌딩1층,37.482213,127.0435766,편의점
283,GS25 서울라마다점,서울특별시 강남구 봉은사로 410 지하1층,37.5103037,127.0452475,편의점
284,세븐일레븐 L7강남점,서울특별시 강남구 테헤란로 415,37.5056545,127.0515387,편의점
285,CU 서초도씨에빛점,서울특별시 서초구 강남대로 359 대우도씨에빛2,37.4947969,127.0286337,편의점
286,GS25 서초서일점,서울특별시 서초구 남부순환로339길 27 인광빌라,37.484229,127.0221001,편의점
287,세븐일레븐 논현2호점,서울특별시 강남구 언주로 712 영진빌딩,37.5172365,127.0357237,편의점
288,세븐일레븐 논현4호점,서울특별시 강남구 논현로 720,37.5163498,127.0298925,편의점
289,GS25 도곡점,서울특별시 강남구 남부순환로 2730 비엠빌딩,37.4877509,127.0475417,편의점
290,GS25 도곡역점,서울특별시 강남구 남부순환로 2912 상가동 1층 104호,37.4908748,127.0573085,편의점
291,GS25 서초낙원점,서울특별시 서초구 효령로 314,37.4851511,127.0185614,편의점
292,CU 서초현대렉시온점,서울특별시 서초구 강남대로 305 현대렉시온,37.4902732,127.0305997,편의점
293,GS25 서초삼성타운점,서울특별시 서초구 서초대로74길 4 삼성생명서초타워,37.4967942,127.0257168,편의점
294,CU 강남해커스점,서울특별시 서초구 강남대로61길 13,37.4988517,127.0255375,편의점
295,세븐일레븐 강남역TGI점,서울특별시 서초구 서초대로 405 가락빌딩,37.4976552,127.0252446,편의점
296,TJ편의점,서울특별시 강남구 논현로121길 27,37.5101676,127.0303186,편의점
297,CU 신논현역점,서울특별시 강남구 강남대로 492 한맥빌딩,37.5061581,127.0240989,편의점
298,세븐일레븐 논현11호점,서울특별시 강남구 선릉로131길 4,37.5179327,127.0405643,편의점
299,세븐일레븐 삼성페이토점,서울특별시 강남구 테헤란로87길 9 1층,37.5084084,127.0586761,편의점
300,GS25 도곡롯데점,서울특별시 강남구 도곡로14길 7,37.4905316,127.0372093,편의점
301,이마트24 엔씨타워점,서울특별시 강남구 테헤란로 509 ,37.5077414,127.0581913,편의점
302,CU 서초써밋점,서울특별시 서초구 서운로 207,37.5012459,127.0209735,편의점
303,미니스톱 양재대로점,서울특별시 서초구 남부순환로350길 40,37.4830467,127.0365636,편의점
304,GS25논현삼익점,서울특별시 강남구 강남대로132길 10 로뎀빌딩,37.5121534,127.0219668,편의점
305,CU 강남연세장례식장점,서울특별시 강남구 언주로 211 강남세브란스병원,37.4927454,127.0463152,편의점
306,미니스톱 서초남부점,서울특별시 서초구 남부순환로323길 38-17 시온성,37.4827063,127.0147389,편의점
307,세븐일레븐 서초남부점,서울특별시 서초구 서초중앙로 46,37.486045,127.0158608,편의점
308,미니스톱 신사만남점,서울특별시 강남구 강남대로152길 26 세현빌딩,37.51751,127.0215461,편의점
309,세븐일레븐 대치나인점,서울특별시 강남구 테헤란로64길 14 더 나인 오피스텔,37.5039532,127.0509989,편의점
310,GS25 논현금옥점,서울특별시 강남구 강남대로132길 48 금옥빌딩,37.5129156,127.0250312,편의점
311,CU 풍림플러스점,서울특별시 서초구 효령로77길 14 풍림아이원플러스,37.4903228,127.0297166,편의점
312,이마트24 포스코센터점,서울특별시 강남구 테헤란로 440,37.5057406,127.056107,편의점
313,CU 논현동화점,서울특별시 강남구 학동로4길 15,37.5106058,127.0230173,편의점
314,CU 신사가로수길점,서울특별시 강남구 도산대로 139 제이타워,37.518213,127.023711,편의점
315,GS25 논현문화점,서울특별시 강남구 선릉로127길 7,37.5154331,127.0410997,편의점
316,미니스톱 도곡공원점,서울특별시 강남구 도곡로4길 5,37.4895461,127.0333829,편의점
317,GS25 대치제일점,서울특별시 강남구 선릉로72길 20,37.5003207,127.0528265,편의점
318,CU 논현SK점,서울특별시 강남구 학동로 342 에스케이 허브블루,37.5033975,127.0490938,편의점
319,GS25 신사센터점,서울특별시 강남구 압구정로2길 58,37.5181323,127.0211839,편의점
320,역삼1동833,서울특별시 강남구 역삼1동833,37.4933487196,127.032033186,보안등
321,역삼1동832-25,서울특별시 강남구 역삼1동832-25,37.49283351,127.03141329399999,보안등
322,역삼1동832-27,서울특별시 강남구 역삼1동832-27,37.4926316591,127.031508196,보안등
323,역삼1동832-28,서울특별시 강남구 역삼1동832-28,37.4924802706,127.03158050200001,보안등
324,역삼1동832-29,서울특별시 강남구 역삼1동832-29,37.4923433006,127.031643768,보안등
325,역삼1동832-31,서울특별시 강남구 역삼1동832-31,37.4920297367,127.03169339,보안등
326,역삼1동837-33,서울특별시 강남구 역삼1동837-33,37.4915755437,127.03200981399999,보안등
327,역삼1동837-15,서울특별시 강남구 역삼1동837-15,37.4918998658,127.03215921399999,보안등
328,역삼1동837-16,서울특별시 강남구 역삼1동837-16,37.4919574771,127.032353732,보안등
329,역삼1동836,서울특별시 강남구 역삼1동836,37.4919753184,127.03300054299999,보안등
330,역삼1동836-1,서울특별시 강남구 역삼1동836-1,37.4916221664,127.032846603,보안등
331,역삼1동836-2,서울특별시 강남구 역삼1동836-2,37.4916617717,127.032986836,보안등
332,역삼1동836-14,서울특별시 강남구 역삼1동836-14,37.4914851489,127.03307722,보안등
333,역삼1동836-15,서울특별시 강남구 역삼1동836-15,37.491441941,127.032932463,보안등
334,역삼1동836-25,서울특별시 강남구 역삼1동836-25,37.4909084751,127.033180995,보안등
335,역삼1동840-1,서울특별시 강남구 역삼1동840-1,37.491163732800004,127.03534765,보안등
336,역삼1동840-3,서울특별시 강남구 역삼1동840-3,37.4912501426,127.035637167,보안등
337,역삼1동840-5,서울특별시 강남구 역삼1동840-5,37.4913221492,127.035881446,보안등
338,역삼1동835-51,서울특별시 강남구 역삼1동835-51,37.4916536441,127.036130374,보안등
339,역삼1동799,서울특별시 강남구 역삼1동799,37.4915885846,127.036736435,보안등
340,역삼1동835-52,서울특별시 강남구 역삼1동835-52,37.4917148543,127.036320373,보안등
341,역삼1동793-52,서울특별시 강남구 역삼1동793-52,37.4919418398,127.036542115,보안등
342,역삼1동835-68,서울특별시 강남구 역삼1동835-68,37.4923096847,127.03577788700001,보안등
343,역삼1동793-33,서울특별시 강남구 역삼1동793-33,37.4921904631,127.036718637,보안등
344,역삼1동835-12,서울특별시 강남구 역삼1동835-12,37.4917836312,127.03532985,보안등
345,역삼1동834-23,서울특별시 강남구 역삼1동834-23,37.4928722342,127.034701644,보안등
346,역삼1동834-24,서울특별시 강남구 역삼1동834-24,37.4929695562,127.03465645799999,보안등
347,역삼1동834-68,서울특별시 강남구 역삼1동834-68,37.493052322,127.03508619700001,보안등
348,역삼1동834-72,서울특별시 강남구 역삼1동834-72,37.4933118549,127.03494157600001,보안등
349,역삼1동834-73,서울특별시 강남구 역삼1동834-73,37.4934560308,127.03489188799999,보안등
350,역삼1동834-52,서울특별시 강남구 역삼1동834-52,37.493852535100004,127.034684005,보안등
351,역삼1동834-75,서울특별시 강남구 역삼1동834-75,37.493574985,127.034819572,보안등
352,역삼1동834-54,서울특별시 강남구 역삼1동834-54,37.493989381300004,127.03504592600001,보안등
353,역삼1동793-24,서울특별시 강남구 역삼1동793-24,37.4924969299,127.036316229,보안등
354,역삼1동793-12,서울특별시 강남구 역삼1동793-12,37.4928573077,127.03639782,보안등
355,역삼1동 652-16,서울특별시 강남구 역삼1동 652-16,37.5073706664,127.036549634,보안등
356,역삼1동 658-7,서울특별시 강남구 역삼1동 658-7,37.5069959029,127.036373015,보안등
357,역삼1동 652-15,서울특별시 강남구 역삼1동 652-15,37.5075040598,127.03640493,보안등
358,역삼1동 651-15,서울특별시 강남구 역삼1동 651-15,37.5071870406,127.035965946,보안등
359,역삼1동 658-5,서울특별시 강남구 역삼1동 658-5,37.5070139827,127.036178492,보안등
360,역삼1동 651-16,서울특별시 강남구 역삼1동 651-16,37.5071294312,127.035784958,보안등
361,역삼1동 651-2,서울특별시 강남구 역삼1동 651-2,37.5073997955,127.03557698200001,보안등
362,역삼1동 658-1,서울특별시 강남구 역삼1동 658-1,37.5068807703,127.035730552,보안등
363,역삼1동748-18,서울특별시 강남구 역삼1동748-18,37.4956684085,127.036530361,보안등
364,역삼1동748-29,서울특별시 강남구 역삼1동748-29,37.4956178848,127.036747455,보안등
365,역삼1동745-19,서울특별시 강남구 역삼1동745-19,37.496547596199996,127.037155015,보안등
366,역삼1동746-16,서울특별시 강남구 역삼1동746-16,37.4967565038,127.037553176,보안등
367,역삼1동746-7,서울특별시 강남구 역삼1동746-7,37.4970483404,127.03783377399999,보안등
368,역삼1동746-9,서울특별시 강남구 역삼1동746-9,37.497159956,127.038173086,보안등
369,역삼1동746-29,서울특별시 강남구 역삼1동746-29,37.4972105389,127.037779575,보안등
370,역삼1동745-6,서울특별시 강남구 역삼1동745-6,37.4972899627,127.03735441299999,보안등
371,역삼1동738-32,서울특별시 강남구 역삼1동738-32,37.4978304095,127.037847739,보안등
372,역삼1동745-3,서울특별시 강남구 역삼1동745-3,37.4975673908,127.03761238700001,보안등
373,역삼1동738-4,서울특별시 강남구 역삼1동738-4,37.4987533319,127.03692540899999,보안등
374,역삼1동738-42,서울특별시 강남구 역삼1동738-42,37.497697351199996,127.036929412,보안등
375,역삼1동745-8,서울특별시 강남구 역삼1동745-8,37.497369375,127.036960915,보안등
376,역삼1동744-10,서울특별시 강남구 역삼1동744-10,37.4968902194,127.03638168399999,보안등
377,역삼1동745-20,서울특별시 강남구 역삼1동745-20,37.496652229,127.036784149,보안등
378,역삼1동744-9,서울특별시 강남구 역삼1동744-9,37.4967496804,127.036322811,보안등
379,역삼1동748,서울특별시 강남구 역삼1동748,37.4962847291,127.036426623,보안등
380,역삼1동748-1,서울특별시 강남구 역삼1동748-1,37.496241427600005,127.03659849,보안등
381,역삼1동748-23,서울특별시 강남구 역삼1동748-23,37.4961116321,127.036761267,보안등
382,역삼1동748-4,서울특별시 강남구 역삼1동748-4,37.496003660999996,127.036277217,보안등
383,역삼1동 624-10,서울특별시 강남구 역삼1동 624-10,37.5041322368,127.031006359,보안등
384,역삼1동 624-38,서울특별시 강남구 역삼1동 624-38,37.5037935731,127.030567409,보안등
385,역삼1동 624-45,서울특별시 강남구 역삼1동 624-45,37.5037825775,127.031268595,보안등
386,역삼1동 624-15,서울특별시 강남구 역삼1동 624-15,37.5038437762,127.03153100200001,보안등
387,역삼1동 624-12,서울특별시 강남구 역삼1동 624-12,37.5043663774,127.03146336399999,보안등
388,역삼1동 612-8,서울특별시 강남구 역삼1동 612-8,37.5045068652,127.031721283,보안등
389,역삼1동 612-7,서울특별시 강남구 역삼1동 612-7,37.5046906301,127.031870649,보안등
390,역삼1동 610-7,서울특별시 강남구 역삼1동 610-7,37.5050689702,127.03217391,보안등
391,역삼1동 612-6,서울특별시 강남구 역삼1동 612-6,37.5047915926,127.03168521299999,보안등
392,역삼1동 612-5,서울특별시 강남구 역삼1동 612-5,37.5049285817,127.031549554,보안등
393,역삼1동 613-24,서울특별시 강남구 역삼1동 613-24,37.5051917988,127.031083703,보안등
394,역삼1동 611,서울특별시 강남구 역삼1동 611,37.5054476389,127.031255718,보안등
395,역삼1동 605,서울특별시 강남구 역삼1동 605,37.5064025582,127.03180351700001,보안등
396,역삼1동 610,서울특별시 강남구 역삼1동 610,37.5055879504,127.032169609,보안등
397,역삼1동 611-3,서울특별시 강남구 역삼1동 611-3,37.5054727635,127.031644785,보안등
398,역삼1동 652-13,서울특별시 강남구 역삼1동 652-13,37.5075039773,127.036671848,보안등
399,역삼1동 635-13,서울특별시 강남구 역삼1동 635-13,37.499879887,127.029453013,보안등
400,역삼1동 635-11,서울특별시 강남구 역삼1동 635-11,37.4999772964,127.02904592899999,보안등
401,역삼1동 819-4,서울특별시 강남구 역삼1동 819-4,37.4995267409,127.02925836200001,보안등
402,역삼1동 649-2,서울특별시 강남구 역삼1동 649-2,37.4997536061,127.03000936299999,보안등
403,역삼1동 649-4,서울특별시 강남구 역삼1동 649-4,37.4998796428,127.030416535,보안등
404,역삼1동 635-1,서울특별시 강남구 역삼1동 635-1,37.5009609621,127.029978181,보안등
