,명칭,주소,위도,경도,분류
63,역삼동 654-4 (GS칼텍스 주변),서울특별시 강남구 역삼동 654-4 (GS칼텍스 주변),37.507641,127.03921100000001,CCTV
64,역삼동 689-7 (태승빌딩 주변),서울특별시 강남구 역삼동 689-7 (태승빌딩 주변),37.505981,127.041381,CCTV
65,역삼동 696-43 (비전빌딩 주변),서울특별시 강남구 역삼동 696-43 (비전빌딩 주변),37.505656,127.0483,CCTV
66,역삼동 700-6 (VAN전시장 주변),서울특별시 강남구 역삼동 700-6 (VAN전시장 주변),37.504307,127.042208,CCTV
67,역삼동 701-14 (상록플라자 주변),서울특별시 강남구 역삼동 701-14 (상록플라자 주변),37.504149,127.043683,CCTV
68,역삼동 824-19 (씨티은행 강남지점 주변),서울특별시 강남구 역삼동 824-19 (씨티은행 강남지점 주변),37.498544,127.03029699999999,CCTV
69,역삼동 824-29 (한일빌딩 주변),서울특별시 강남구 역삼동 824-29 (한일빌딩 주변),37.497351,127.031726,CCTV
70,역삼동 827-68 (착한고기집곰씨네 주변),서울특별시 강남구 역삼동 827-68 (착한고기집곰씨네 주변),37.49573,127.032494,CCTV
71,역삼동 829-15 (신성빌딩 주변),서울특별시 강남구 역삼동 829-15 (신성빌딩 주변),37.494193,127.03348999999999,CCTV
72,역삼동 717 (금융결제원본사 주변),서울특별시 강남구 역삼동 717 (금융결제원본사 주변),37.50009,127.03888500000001,CCTV
73,역삼동 707-27 (I Tower 주변),서울특별시 강남구 역삼동 707-27 (I Tower 주변),37.503721,127.047255,CCTV
74,역삼동 755-10 (푸르지오 주변),서울특별시 강남구 역삼동 755-10 (푸르지오 주변),37.500339000000004,127.05076299999999,CCTV
75,역삼동 705-10 (선릉역5번출구 주변),서울특별시 강남구 역삼동 705-10 (선릉역5번출구 주변),37.504356,127.047725,CCTV
76,역삼동 820-9 (강남역11번출구 주변),서울특별시 강남구 역삼동 820-9 (강남역11번출구 주변),37.499244,127.027274,CCTV
77,역삼동 646-20 (역삼역4번출구 주변),서울특별시 강남구 역삼동 646-20 (역삼역4번출구 주변),37.500361,127.03469199999999,CCTV
78,역삼동 773-8 (유진약국 주변),서울특별시 강남구 역삼동 773-8 (유진약국 주변),37.496749,127.04533400000001,CCTV
79,역삼동 788 (역삼청소년수련관 주변),서울특별시 강남구 역삼동 788 (역삼청소년수련관 주변),37.493449,127.04058700000002,CCTV
